Unnamed: 0,TIME,CAP,TEX,CAN,LIS,SAL,STO,TAL,VES,REY,LON,SIC,KK,LAU,SPL,PET,Grid_Frequency,Load_Demand,Freq_Deviation,Stability_Status
2110,11:35:10,74.6902,4.52505,59.087,13.709,-7.24459,-75.553,3.52552,-137.29734,32.0576,-80.4216,-24.6791,-1.10906,26.186,-18.055,17.8711,-80.4216,2110,-140.4216,Volatile State
2111,11:35:11,76.225,4.45135,43.879,14.701,-9.05838,-76.2288,3.04564,-141.113913,37.4132,-83.2973,-23.9996,0.805027,27.1019,-19.4466,18.0566,-83.2973,2111,-143.2973,Volatile State
2112,11:35:12,77.7603,4.93711,30.243,13.206,-6.35877,-78.1937,2.52028,-141.723606,41.1715,-86.1805,-23.0498,2.4163,25.2195,-19.0956,17.1524,-86.1805,2112,-146.1805,Volatile State
2113,11:35:13,79.6714,5.51323,23.799,15.017,-7.57427,-79.3558,0.674497,-138.574963,42.7491,-89.6856,-22.6139,3.77122,23.9305,-17.7192,14.3105,-89.6856,2113,-149.6856,Volatile State
2114,11:35:14,82.5774,5.82278,24.069,14.09,-8.21706,-76.7442,1.08954,-136.446739,45.683,-94.7013,-23.143,4.27755,25.1289,-14.8504,12.5836,-94.7013,2114,-154.7013,Volatile State
2115,11:35:15,84.7406,5.39038,28.75,11.172,-5.83455,-76.4644,0.313396,-128.931995,45.5103,-100.166,-24.4425,4.83297,27.449,-11.7388,12.2098,-100.166,2115,-160.166,Volatile State
2116,11:35:16,87.5237,4.59508,30.631,9.274,-5.77464,-76.3634,0.241778,-111.567965,45.9613,-104.704,-26.5339,6.53646,28.6596,-12.4637,11.7114,-104.704,2116,-164.704,Volatile State
2117,11:35:17,89.5264,4.77009,34.064,10.161,-4.67116,-78.294,1.82879,-91.692703,46.201,-109.64,-26.7708,7.04254,30.6784,-14.9067,12.0702,-109.64,2117,-169.64,Volatile State
2118,11:35:18,91.1035,5.29743,33.457,10.097,-4.6722,-80.5381,1.70656,-78.68444,45.3685,-112.001,-26.3957,8.91179,32.8085,-16.6749,11.4512,-112.001,2118,-172.001,Volatile State
2119,11:35:19,92.3713,5.46352,33.388,12.221,-4.23645,-82.7834,2.11167,-76.833681,45.1507,-113.476,-24.8608,10.6731,33.7202,-17.2745,9.86637,-113.476,2119,-173.476,Volatile State
2120,11:35:20,93.7219,5.91218,32.744,13.488,-5.04955,-83.6137,1.68697,-83.871412,41.9541,-113.001,-25.257,12.3203,33.819,-16.0121,9.95269,-113.001,2120,-173.001,Volatile State
2121,11:35:21,95.2973,5.8338,26.455,13.598,-4.63911,-83.8614,2.17849,-112.415636,40.8723,-111.922,-26.0734,11.0764,33.0795,-13.1203,10.8692,-111.922,2121,-171.922,Volatile State
2122,11:35:22,97.0117,6.05555,18.083,12.921,-5.95608,-84.7197,4.20223,-134.674067,37.0292,-110.302,-27.3902,9.06964,31.5533,-11.4925,12.9423,-110.302,2122,-170.30200000000002,Volatile State
2123,11:35:23,98.9691,7.27491,8.09,13.897,-6.20063,-84.608,4.8054,-134.378853,34.2028,-108.861,-26.9733,8.39705,29.601,-12.8545,15.8131,-108.861,2123,-168.861,Volatile State
2124,11:35:24,100.354,8.01935,3.119,9.446,-5.06224,-82.9721,6.01381,-128.313381,30.67,-107.534,-25.118,8.05325,27.9367,-13.8042,18.0321,-107.534,2124,-167.534,Volatile State
2125,11:35:25,99.81,8.5177,5.85,6.297,-4.02711,-83.1963,5.79339,-122.084042,28.2872,-105.919,-22.8436,6.67638,26.1916,-14.8406,18.8479,-105.919,2125,-165.91899999999998,Volatile State
2126,11:35:26,100.95,8.73775,15.727,10.487,-2.71323,-84.5307,6.45759,-117.018543,24.4169,-105.07,-20.7665,7.34351,23.4402,-14.2126,20.8093,-105.07,2126,-165.07,Volatile State
2127,11:35:27,103.222,8.73156,24.259,11.256,-0.054925,-86.6999,5.46439,-119.441963,22.0724,-102.506,-19.5116,7.93463,20.331,-13.1408,23.6377,-102.506,2127,-162.506,Volatile State
2128,11:35:28,104.77,9.26814,30.508,11.376,2.17391,-89.6044,4.54748,-114.138128,18.8156,-99.4742,-19.3719,6.83221,16.6225,-11.5508,25.5647,-99.4742,2128,-159.4742,Volatile State
2129,11:35:29,105.101,9.82031,40.299,12.698,4.7967,-90.1193,5.76885,-106.274846,17.6012,-96.7872,-19.0664,4.20084,13.0282,-11.4987,25.4947,-96.7872,2129,-156.78719999999998,Volatile State
2130,11:35:30,103.643,10.2667,49.9,11.625,7.68033,-89.404,3.90519,-110.637936,14.6755,-94.5711,-18.0467,2.97589,13.1847,-12.5117,24.5794,-94.5711,2130,-154.5711,Volatile State
2131,11:35:31,100.263,11.0948,55.272,12.629,10.9804,-88.4214,3.95829,-127.715969,12.4564,-91.9329,-16.3582,1.59788,12.7535,-14.6576,23.285,-91.9329,2131,-151.93290000000002,Volatile State
2132,11:35:32,98.0755,12.1219,54.554,14.489,12.5179,-88.2722,4.18784,-144.819754,8.07633,-89.0195,-13.9171,-0.952122,11.3784,-15.887,24.3325,-89.0195,2132,-149.0195,Volatile State
2133,11:35:33,95.317,12.9706,47.882,17.524,14.646,-87.7335,1.57122,-167.732393,3.76802,-86.0971,-12.8682,-4.5865,10.1101,-16.0508,24.4834,-86.0971,2133,-146.0971,Volatile State
2134,11:35:34,94.3349,13.1293,38.566,18.982,16.7418,-85.7526,0.580499,-188.428349,-0.453622,-82.8141,-12.5291,-6.35333,10.0032,-15.8303,22.5754,-82.8141,2134,-142.8141,Volatile State
2135,11:35:35,95.4255,13.2393,29.701,16.931,18.9462,-82.7333,1.27066,-184.261151,-3.30267,-80.1636,-14.0486,-8.45155,11.067,-14.7064,21.0817,-80.1636,2135,-140.1636,Volatile State
2136,11:35:36,96.0713,12.4467,23.617,18.99,19.2119,-80.1747,-0.980364,-175.920192,-5.49333,-78.1279,-14.9975,-10.9587,13.2566,-13.9337,19.9398,-78.1279,2136,-138.1279,Volatile State
2137,11:35:37,95.2576,11.4336,18.869,20.292,19.2034,-77.6204,-0.439414,-152.302208,-7.7077,-77.0852,-15.3985,-14.1799,16.738,-13.2896,19.853,-77.0852,2137,-137.0852,Volatile State
2138,11:35:38,94.054,10.247,12.036,16.545,18.8903,-74.9516,-1.70795,-130.398602,-8.82687,-76.0443,-15.1424,-17.0381,19.0946,-12.6351,19.8254,-76.0443,2138,-136.04430000000002,Volatile State
2139,11:35:39,94.5275,9.06825,2.716,16.993,18.51,-73.4118,-2.79914,-116.117507,-9.98035,-75.4453,-15.6144,-17.4264,21.6904,-11.6357,19.5015,-75.4453,2139,-135.4453,Volatile State
2140,11:35:40,94.1038,7.74033,-5.752,21.079,15.4855,-70.3732,-3.93104,-105.505267,-10.7367,-73.6451,-16.886,-16.0912,22.9121,-10.7935,18.8652,-73.6451,2140,-133.6451,Volatile State
2141,11:35:41,93.7697,6.82755,-13.283,21.851,11.5867,-66.6828,-3.8741,-96.447758,-12.4261,-69.891,-17.5455,-14.4135,22.7225,-10.1975,19.0903,-69.891,2141,-129.89100000000002,Volatile State
2142,11:35:42,93.3149,5.88967,-19.681,19.289,8.59063,-62.8765,-4.17766,-93.380568,-13.6686,-66.1708,-18.0251,-15.9486,23.9055,-9.42186,18.9856,-66.1708,2142,-126.1708,Volatile State
2143,11:35:43,91.9219,4.89134,-21.18,18.271,7.13715,-60.922,-7.94508,-95.69021,-14.6832,-62.2313,-17.9622,-17.8003,24.8426,-8.85244,19.3051,-62.2313,2143,-122.2313,Volatile State
2144,11:35:44,90.8767,4.25834,-17.787,21.939,4.90901,-61.1245,-8.9286,-109.112468,-14.3209,-58.0977,-18.6004,-19.1626,25.6729,-7.06508,17.9878,-58.0977,2144,-118.0977,Volatile State
2145,11:35:45,91.0299,4.52501,-14.828,19.827,2.0562,-62.1078,-8.45845,-110.7749,-15.2599,-56.3606,-19.5167,-19.93,26.3991,-5.41247,17.8092,-56.3606,2145,-116.3606,Volatile State
2146,11:35:46,90.8412,4.862,-16.031,17.249,0.114013,-64.4045,-9.20185,-118.218326,-14.8597,-55.9114,-19.6906,-20.8459,27.3161,-5.51437,17.098,-55.9114,2146,-115.9114,Volatile State
2147,11:35:47,88.6506,5.55925,-20.074,17.975,-1.96925,-65.148,-8.14994,-123.954525,-13.4205,-55.4782,-17.8155,-21.6221,28.6679,-6.45969,15.7144,-55.4782,2147,-115.4782,Volatile State
2148,11:35:48,86.0044,6.0423,-26.991,20.648,-3.46492,-63.2097,-8.81239,-132.151719,-10.06,-55.7477,-16.8464,-19.6622,28.8184,-7.76138,15.8092,-55.7477,2148,-115.74770000000001,Volatile State
2149,11:35:49,81.8512,6.79703,-37.91,20.02,-5.33471,-61.467,-8.04357,-138.246872,-7.47565,-55.816,-17.163,-19.7406,29.3893,-9.35689,15.977,-55.816,2149,-115.816,Volatile State
2150,11:35:50,80.5973,6.71565,-47.699,18.892,-6.52598,-61.0943,-5.19332,-135.753234,-2.42048,-56.4848,-17.1942,-18.8673,30.0752,-10.2661,16.7869,-56.4848,2150,-116.4848,Volatile State
2151,11:35:51,76.2129,7.56011,-52.015,20.537,-6.97253,-63.1624,-5.57616,-134.180081,0.392473,-56.0237,-16.2476,-20.1998,29.4617,-11.1754,17.5094,-56.0237,2151,-116.02369999999999,Volatile State
2152,11:35:52,73.2352,9.18115,-53.671,20.103,-8.39125,-65.2753,-6.92994,-130.860566,4.2026,-56.0072,-16.0512,-20.9555,29.78,-12.0806,17.0345,-56.0072,2152,-116.0072,Volatile State
2153,11:35:53,70.8538,10.531,-49.974,19.594,-9.75408,-66.9519,-4.83461,-120.295768,5.92388,-57.475,-16.9215,-20.8856,30.4664,-12.1242,16.193,-57.475,2153,-117.475,Volatile State
2154,11:35:54,68.0473,11.9212,-40.258,17.729,-11.1159,-72.0676,-6.44285,-115.050048,8.67291,-58.7232,-16.6705,-19.2202,31.1393,-11.8488,14.9465,-58.7232,2154,-118.72319999999999,Volatile State
2155,11:35:55,65.9106,13.2619,-31.202,16.113,-11.3109,-78.464,-6.0585,-114.286757,9.15816,-60.7172,-16.2551,-17.5263,30.8087,-12.8997,15.2082,-60.7172,2155,-120.71719999999999,Volatile State
2156,11:35:56,65.0833,14.0031,-24.655,19.289,-12.0372,-85.585,-4.00534,-115.079776,10.9487,-61.465,-15.3039,-16.5483,30.1432,-12.2608,16.0517,-61.465,2156,-121.465,Volatile State
2157,11:35:57,65.1452,13.9839,-24.665,19.581,-11.3702,-92.4489,-2.82053,-129.569126,9.1203,-61.6278,-13.3867,-16.3777,29.8526,-10.7715,17.0809,-61.6278,2157,-121.62780000000001,Volatile State
2158,11:35:58,63.7722,14.0634,-32.008,16.867,-12.0257,-98.2593,-2.28657,-146.565214,8.41844,-62.8604,-13.9565,-17.4891,31.8051,-9.72887,17.3748,-62.8604,2158,-122.8604,Volatile State
2159,11:35:59,63.7722,14.1136,-43.879,17.37,-12.1735,-104.417,-1.88035,-158.122759,10.8421,-64.7559,-14.3076,-18.8246,32.5778,-9.5036,16.857,-64.7559,2159,-124.7559,Volatile State
2160,11:36:00,61.7686,13.9201,-59.058,17.754,-13.0279,-107.555,-3.2974,-166.02233,12.5981,-64.9484,-15.2093,-19.127,32.4334,-8.44903,17.6146,-64.9484,2160,-124.9484,Volatile State
2161,11:36:01,59.0203,12.4788,-74.342,17.183,-13.667,-110.672,-3.04804,-164.391539,13.4621,-65.8106,-15.5247,-19.0712,31.646,-9.10595,16.8146,-65.8106,2161,-125.8106,Volatile State
2162,11:36:02,55.7208,11.3319,-86.709,18.148,-16.5039,-116.078,-3.19703,-165.410619,12.7028,-66.6172,-16.3997,-20.1486,30.4488,-8.37309,18.1542,-66.6172,2162,-126.6172,Volatile State
2163,11:36:03,53.8241,10.3152,-89.071,19.7,-18.7421,-118.578,-0.925373,-167.707268,14.2642,-65.2081,-17.4496,-20.2724,29.4685,-7.71841,17.8444,-65.2081,2163,-125.2081,Volatile State
2164,11:36:04,52.7869,9.54998,-82.357,19.539,-19.5972,-120.805,0.821844,-160.503084,18.2096,-63.6233,-17.7544,-20.6901,27.6012,-7.37305,16.6759,-63.6233,2164,-123.6233,Volatile State
2165,11:36:05,52.6191,8.91895,-73.514,16.544,-18.4359,-121.607,2.67,-153.2989,22.9154,-61.2596,-17.5926,-19.8533,25.8138,-8.44773,13.8623,-61.2596,2165,-121.2596,Volatile State
2166,11:36:06,53.2254,7.83346,-64.936,16.793,-19.1146,-122.304,3.31552,-146.094716,27.2913,-58.3448,-17.9167,-18.7858,25.5022,-11.2396,12.1007,-58.3448,2166,-118.34479999999999,Volatile State
2167,11:36:07,52.8769,7.11296,-62.03,16.1,-18.4884,-122.882,3.16284,-178.352417,27.3631,-54.3105,-18.9293,-20.21,24.032,-14.471,11.6188,-54.3105,2167,-114.31049999999999,Volatile State
2168,11:36:08,52.135,7.0206,-64.891,13.595,-16.3139,-124.734,3.19183,-188.997567,29.2783,-51.6755,-20.1844,-19.7451,22.8158,-15.6351,10.5615,-51.6755,2168,-111.6755,Volatile State
2169,11:36:09,49.4922,6.68864,-74.696,16.248,-15.3267,-126.897,3.0127,-199.642716,28.9036,-50.5435,-20.9384,-19.965,22.8821,-15.6188,8.07107,-50.5435,2169,-110.5435,Volatile State
2170,11:36:10,45.9927,6.21708,-85.479,17.595,-11.7949,-130.456,2.10895,-144.846212,30.4468,-49.3632,-21.2057,-19.9076,23.1902,-14.7927,6.25199,-49.3632,2170,-109.3632,Volatile State
2171,11:36:11,42.8065,5.21415,-98.778,19.431,-10.9498,-132.21,1.0611,-121.985156,32.2147,-50.1711,-21.7838,-20.1184,24.1935,-15.9681,4.42456,-50.1711,2171,-110.1711,Volatile State
2172,11:36:12,41.5899,4.06889,-110.708,19.313,-8.21348,-132.838,0.581824,-99.1241,33.7779,-48.5427,-22.1371,-19.1504,25.8408,-16.859,4.10118,-48.5427,2172,-108.5427,Volatile State
2173,11:36:13,40.2645,3.69744,-116.971,19.632,-7.02164,-130.056,-0.912877,-69.437094,36.6545,-46.6827,-23.2574,-16.4741,25.7191,-18.7228,2.87501,-46.6827,2173,-106.6827,Volatile State
2174,11:36:14,39.4342,4.58522,-117.524,19.399,-5.49666,-124.83,-0.544002,-58.788984,38.2742,-42.8373,-22.85,-14.7193,24.9327,-19.2969,3.60279,-42.8373,2174,-102.8373,Volatile State
2175,11:36:15,37.8139,5.79841,-113.518,19.629,-5.50113,-117.187,-1.69712,-67.792391,38.0803,-38.3107,-22.3931,-12.6839,24.4649,-17.348,3.34321,-38.3107,2175,-98.3107,Volatile State
2176,11:36:16,35.2215,6.92426,-106.629,18.275,-4.54678,-109.151,-2.01503,-93.289665,36.0008,-33.9082,-22.8514,-10.6266,26.1954,-16.4702,3.62163,-33.9082,2176,-93.9082,Volatile State
2177,11:36:17,33.7074,8.03984,-98.898,17.513,-2.31172,-103.121,-1.49838,-113.537758,34.361,-30.6312,-23.4683,-10.4997,28.045,-15.3197,4.35637,-30.6312,2177,-90.6312,Volatile State
2178,11:36:18,31.0912,9.29917,-93.154,17.486,-2.72184,-98.044,-3.37962,-135.804662,31.5481,-29.4969,-25.0884,-10.1099,29.4814,-15.9658,4.71966,-29.4969,2178,-89.4969,Volatile State
2179,11:36:19,28.6928,10.3255,-90.875,17.292,-1.7631,-91.856,-4.88558,-158.071566,27.5463,-28.1468,-26.4353,-8.98784,29.4283,-18.3662,3.10066,-28.1468,2179,-88.1468,Volatile State
2180,11:36:20,27.1857,10.9158,-88.172,17.32,-0.286888,-85.7459,-6.78151,-180.33847,22.2943,-26.6014,-27.5291,-8.64394,32.1426,-19.8194,2.68858,-26.6014,2180,-86.6014,Volatile State
2181,11:36:21,25.0733,11.031,-84.967,16.647,-0.14735,-80.7308,-6.40115,-182.715022,18.8798,-26.4711,-27.8951,-7.58939,33.2366,-19.56,4.64543,-26.4711,2181,-86.4711,Volatile State
2182,11:36:22,21.0239,10.8419,-81.499,15.863,0.104064,-76.7951,-6.06199,-169.671808,19.2949,-28.0807,-28.504,-5.38478,33.1411,-17.21,5.41501,-28.0807,2182,-88.08070000000001,Volatile State
2183,11:36:23,17.4937,11.3001,-77.283,18.203,0.073011,-70.7198,-5.69347,-152.331437,16.9872,-30.7641,-28.6686,-2.74972,31.6213,-16.2113,6.32461,-30.7641,2183,-90.7641,Volatile State
2184,11:36:24,15.1329,11.0063,-72.341,17.345,-1.66758,-63.6891,-5.63845,-137.990366,17.1452,-34.8875,-30.0794,-0.559748,30.9038,-16.4259,5.38371,-34.8875,2184,-94.8875,Volatile State
2185,11:36:25,11.8615,9.9782,-70.454,15.458,-0.404018,-58.1644,-6.70431,-124.899269,17.6567,-39.2779,-30.8916,0.247376,29.3932,-17.1404,3.86629,-39.2779,2185,-99.2779,Volatile State
2186,11:36:26,8.05554,9.00057,-71.582,18.716,-2.57743,-52.6996,-7.1169,-133.338073,17.4229,-41.3671,-32.1287,-0.040149,27.1259,-17.2614,4.06822,-41.3671,2186,-101.3671,Volatile State
2187,11:36:27,4.15809,8.50382,-75.955,22.51,-5.05681,-47.7799,-7.76429,-140.671744,16.7195,-43.0344,-32.7199,-0.814631,27.086,-16.0986,5.83563,-43.0344,2187,-103.0344,Volatile State
2188,11:36:28,0.542421,8.10095,-82.716,21.497,-7.89639,-45.3554,-5.44076,-148.005415,14.2349,-44.0526,-31.1844,0.131487,28.2807,-15.3697,7.78787,-44.0526,2188,-104.0526,Volatile State
2189,11:36:29,-3.90399,8.3491,-88.75,20.303,-8.3982,-45.8656,-3.16692,-155.339086,8.79121,-40.7682,-30.0911,-0.024116,28.1607,-16.5284,8.16329,-40.7682,2189,-100.76820000000001,Volatile State
2190,11:36:30,-7.68765,8.68121,-95.571,21.538,-8.96225,-49.4932,-0.679294,-158.206536,2.37079,-34.6311,-29.5057,1.15896,26.2427,-17.3859,6.70245,-34.6311,2190,-94.6311,Volatile State
2191,11:36:31,-10.65,9.06352,-101.239,22.198,-9.56731,-53.2484,0.467859,-146.767747,-5.3986,-27.4196,-28.6338,1.202,23.8286,-19.4084,4.02932,-27.4196,2191,-87.4196,Volatile State
2192,11:36:32,-12.2134,9.77083,-108.609,18.419,-10.1823,-56.6512,-0.619901,-138.669068,-8.42888,-21.8456,-26.7185,1.54684,21.2815,-21.7716,3.467,-21.8456,2192,-81.8456,Volatile State
2193,11:36:33,-13.9087,10.6372,-115.065,19.033,-10.3284,-59.1355,-0.925378,-140.81964,-11.1473,-15.6814,-23.3586,1.20816,18.151,-23.0018,5.22754,-15.6814,2193,-75.6814,Volatile State
2194,11:36:34,-15.1407,11.0799,-119.355,22.049,-10.8013,-60.0765,-0.517426,-143.011961,-9.91279,-12.94,-19.4239,-0.76586,16.5033,-23.4689,6.76006,-12.94,2194,-72.94,Volatile State
2195,11:36:35,-17.8199,11.6373,-118.018,22.541,-10.7213,-61.9531,0.123122,-123.189812,-7.53913,-9.1937,-17.2042,-2.59483,15.5006,-22.1801,6.5636,-9.1937,2195,-69.1937,Volatile State
2196,11:36:36,-18.4595,11.8866,-111.109,20.856,-10.4774,-63.6221,0.563324,-103.572606,-4.25319,-7.24385,-16.104,-2.56669,15.9027,-21.6902,5.27881,-7.24385,2196,-67.24385,Volatile State
2197,11:36:37,-20.4431,12.2116,-103.157,19.1,-10.3389,-65.2277,-0.44975,-96.881216,-0.239379,-6.31485,-16.3216,-1.72312,15.9108,-22.4847,2.32531,-6.31485,2197,-66.31485,Volatile State
2198,11:36:38,-23.587,12.8781,-95.678,18.795,-8.96039,-65.6554,-2.37869,-99.821982,1.84066,-5.41477,-14.8187,-1.04258,15.4489,-25.6631,-1.18639,-5.41477,2198,-65.41477,Volatile State
2199,11:36:39,-26.1665,13.0036,-84.757,17.492,-6.98012,-65.5197,-4.35084,-104.572574,3.26918,-7.16319,-14.5797,-1.26917,15.0673,-26.93,-1.3873,-7.16319,2199,-67.16319,Volatile State
2200,11:36:40,-29.5027,12.9163,-79.014,15.958,-0.568614,-65.3466,-5.91278,-100.930508,4.56034,-11.6957,-14.6446,-1.18289,15.8803,-24.9117,-1.00739,-11.6957,2200,-71.6957,Volatile State
2201,11:36:41,-31.7903,13.3709,-77.285,13.505,-0.426564,-63.9309,-7.6932,-96.34536,5.94688,-15.8992,-15.6337,-2.0363,18.0543,-22.3771,1.63512,-15.8992,2201,-75.89920000000001,Volatile State
2202,11:36:42,-34.8036,14.1723,-78.596,14.415,5.61769,-62.6283,-8.54799,-78.575857,7.56202,-17.8081,-16.9361,-2.81157,18.0625,-19.1309,2.00124,-17.8081,2202,-77.8081,Volatile State
2203,11:36:43,-38.4972,14.6556,-80.695,16.661,8.01375,-62.6295,-8.07756,-60.028612,7.64766,-19.6754,-17.8156,-4.48384,16.8469,-18.2174,1.82513,-19.6754,2203,-79.6754,Volatile State
2204,11:36:44,-41.9744,14.815,-81.033,16.705,9.49073,-61.3061,-10.3146,-45.75425,10.0314,-20.7235,-18.603,-5.03801,15.5279,-17.5727,3.25147,-20.7235,2204,-80.7235,Volatile State
2205,11:36:45,-44.0338,14.983,-80.107,13.97,10.5018,-60.9986,-11.5002,-59.561819,10.0189,-20.9708,-19.4279,-3.71531,15.101,-18.1194,5.58148,-20.9708,2205,-80.9708,Volatile State
2206,11:36:46,-46.5614,14.3352,-79.461,11.608,10.909,-59.7857,-13.1965,-83.62141,13.8302,-20.1712,-20.5277,-2.09516,15.1748,-17.0793,7.61464,-20.1712,2206,-80.1712,Volatile State
2207,11:36:47,-47.9872,13.4202,-79.12,11.305,11.475,-60.3913,-14.8322,-100.355884,14.5493,-19.0242,-21.7841,-1.30946,15.9198,-14.7735,8.00628,-19.0242,2207,-79.02420000000001,Volatile State
2208,11:36:48,-48.7153,13.463,-76.676,9.176,12.7028,-63.7694,-15.7112,-112.880441,15.8989,-17.8861,-22.6033,-1.18829,16.6576,-12.2968,7.96709,-17.8861,2208,-77.8861,Volatile State
2209,11:36:49,-47.8715,14.2832,-71.404,5.15,12.9375,-67.1004,-17.7611,-118.926625,14.6291,-15.5959,-23.0393,-1.24274,18.6459,-9.9031,8.15126,-15.5959,2209,-75.5959,Volatile State
2210,11:36:50,-49.6802,14.5644,-62.861,3.9,11.3414,-68.0335,-19.9541,-119.911035,14.2526,-13.6388,-24.3408,-2.01915,20.5628,-8.42502,9.76283,-13.6388,2210,-73.6388,Volatile State
2211,11:36:51,-51.2802,14.0859,-51.062,6.727,10.8731,-67.679,-21.1701,-139.902442,13.5834,-13.2925,-23.9229,-2.4885,22.2531,-7.20551,11.3814,-13.2925,2211,-73.2925,Volatile State
2212,11:36:52,-52.7356,13.5413,-34.547,7.936,9.00083,-68.1738,-20.9502,-145.330469,14.3221,-13.2434,-22.7457,-2.27857,21.9116,-5.77045,11.3619,-13.2434,2212,-73.2434,Volatile State
2213,11:36:53,-53.3307,13.1674,-14.257,6.561,9.07776,-67.6246,-20.0235,-139.16314,15.2063,-13.2154,-21.6309,-1.07096,21.9998,-4.12339,10.9089,-13.2154,2213,-73.2154,Volatile State
2214,11:36:54,-55.1458,12.7811,3.356,8.206,9.73995,-66.8535,-17.7839,-117.627063,16.9835,-13.7806,-20.8423,1.32396,21.4277,-2.23911,10.789,-13.7806,2214,-73.78059999999999,Volatile State
2215,11:36:55,-55.9418,13.2059,12.176,10.208,8.96153,-67.2149,-18.819,-100.147673,17.5622,-14.8289,-19.6007,2.54395,22.3399,-0.961628,11.7003,-14.8289,2215,-74.8289,Volatile State
2216,11:36:56,-55.2277,14.2618,7.772,11.375,6.83573,-67.8179,-17.3971,-99.79166,18.0291,-15.2144,-17.8993,3.70773,22.882,-0.595005,12.8566,-15.2144,2216,-75.2144,Volatile State
2217,11:36:57,-54.2478,14.7883,-3.284,8.61,7.76088,-67.9079,-18.19,-94.182297,16.4936,-16.0417,-18.3331,3.85362,23.7153,0.104655,13.4067,-16.0417,2217,-76.04169999999999,Volatile State
2218,11:36:58,-54.8161,15.3497,-13.218,7.366,7.90014,-66.735,-17.3622,-90.082484,14.9283,-16.2152,-17.8568,2.91436,21.7894,1.09989,13.9085,-16.2152,2218,-76.2152,Volatile State
2219,11:36:59,-54.9458,16.4236,-17.534,13.132,9.54204,-64.3076,-18.0667,-78.079423,14.2131,-17.8097,-17.86,1.03893,21.1455,1.04057,13.6316,-17.8097,2219,-77.80969999999999,Volatile State
2220,11:37:00,-56.8244,16.8761,-15.272,17.104,10.9727,-60.7154,-17.623,-77.137565,14.8652,-19.6904,-16.5837,-0.425858,20.3521,1.11286,15.0703,-19.6904,2220,-79.6904,Volatile State
2221,11:37:01,-58.3873,16.184,-9.949,14.532,11.0345,-55.1939,-14.34,-86.965477,15.3458,-22.3854,-17.1162,-0.54156,20.3885,2.42532,15.7213,-22.3854,2221,-82.3854,Volatile State
2222,11:37:02,-60.153,15.0656,-4.407,15.581,10.3295,-52.3037,-11.9835,-100.083257,18.221,-25.9932,-18.6536,-1.33376,19.9381,4.28019,16.5351,-25.9932,2222,-85.9932,Volatile State
2223,11:37:03,-61.6697,13.4955,-4.336,20.117,10.5241,-50.3578,-8.51201,-119.310512,17.9708,-29.6395,-20.5214,-2.10417,20.8441,5.12816,17.4472,-29.6395,2223,-89.6395,Volatile State
2224,11:37:04,-61.7112,12.1806,-8.473,21.744,10.6376,-50.8935,-6.09059,-133.341522,18.1182,-33.6719,-21.4238,-3.58983,21.9234,3.9935,17.5512,-33.6719,2224,-93.6719,Volatile State
2225,11:37:05,-62.9324,11.3292,-13.992,18.908,11.8493,-52.9782,-4.71542,-134.070833,17.6421,-37.463,-22.1996,-5.07265,24.5544,2.46953,19.0588,-37.463,2225,-97.463,Volatile State
2226,11:37:06,-63.9978,11.0501,-18.102,18.948,11.9171,-58.2593,-3.46642,-128.747869,16.4611,-39.6643,-23.1888,-7.08554,26.1755,3.34598,22.2696,-39.6643,2226,-99.6643,Volatile State
2227,11:37:07,-65.4367,11.3514,-19.575,23.152,9.53397,-63.3708,-2.0414,-122.26639,14.5375,-40.4203,-22.7202,-8.12866,27.7106,3.42668,23.7718,-40.4203,2227,-100.4203,Volatile State
2228,11:37:08,-67.0823,11.6342,-18.989,24.125,10.14,-68.0589,-1.35458,-110.21851,10.0138,-43.268,-23.0752,-9.26083,29.1985,3.71206,25.0662,-43.268,2228,-103.268,Volatile State
2229,11:37:09,-69.1562,11.2347,-19.125,23.91,10.499,-72.7749,-1.51547,-100.521605,6.71522,-45.8276,-23.5706,-12.037,30.1007,3.18237,24.4484,-45.8276,2229,-105.82759999999999,Volatile State
2230,11:37:10,-71.0262,11.0209,-16.958,21.663,8.75014,-78.638,-0.733785,-105.599871,4.81912,-48.1672,-24.2953,-14.2816,31.5383,2.78806,23.5505,-48.1672,2230,-108.16720000000001,Volatile State
2231,11:37:11,-72.948,11.5089,-15.095,22.457,7.40071,-85.1504,-2.12911,-98.913609,4.89297,-48.4841,-24.6712,-16.1357,31.2632,2.5117,22.1891,-48.4841,2231,-108.4841,Volatile State
2232,11:37:12,-75.7649,11.7003,-11.198,23.782,8.7279,-93.6066,-2.01593,-86.506519,4.39062,-48.296,-24.8337,-15.7429,29.687,1.18917,22.669,-48.296,2232,-108.29599999999999,Volatile State
2233,11:37:13,-79.5917,11.082,-3.344,22.252,10.9029,-103.277,-3.58774,-79.13576,2.529,-48.4443,-25.2597,-16.5167,27.4613,1.49892,23.4051,-48.4443,2233,-108.4443,Volatile State
2234,11:37:14,-82.7103,10.787,7.408,20.472,9.71113,-111.31,-4.97039,-69.932501,0.317574,-48.3781,-24.3879,-16.2329,26.1685,2.25694,23.0883,-48.3781,2234,-108.3781,Volatile State
2235,11:37:15,-85.5719,10.6771,17.292,22.618,7.68515,-117.076,-5.72711,-68.666444,-1.74357,-50.9584,-23.7851,-16.4103,26.1009,2.01499,22.7062,-50.9584,2235,-110.9584,Volatile State
